date,price,bedrooms,bathrooms,sqft_living,floors,condition,city,statezip,country
08-05-2014 00:00,246000,3,1.75,1390,1,4,Kent,WA 98031,USA
08-05-2014 00:00,515000,2,1,1060,1,3,Seattle,WA 98103,USA
08-05-2014 00:00,207000,3,1,1490,1,4,Seattle,WA 98168,USA
08-05-2014 00:00,780000,4,1.75,2480,1,3,Bellevue,WA 98004,USA
08-05-2014 00:00,489990,5,2.25,2440,1.5,4,Kent,WA 98042,USA
08-05-2014 00:00,335000,3,1.5,2240,1.5,2,Auburn,WA 98092,USA
08-05-2014 00:00,295000,3,2.5,1920,2,3,Federal Way,WA 98003,USA
08-05-2014 00:00,385000,3,1.75,1890,1,3,Seattle,WA 98125,USA
08-05-2014 00:00,350000,4,1.75,2250,1,4,Kent,WA 98030,USA
08-05-2014 00:00,235000,2,1,1270,1,4,Seattle,WA 98118,USA
08-05-2014 00:00,358000,2,1.5,960,2,3,Seattle,WA 98122,USA
08-05-2014 00:00,716500,4,2.5,3290,2,3,Sammamish,WA 98075,USA
08-05-2014 00:00,228000,4,1.75,2000,1,3,Seattle,WA 98178,USA
08-05-2014 00:00,405000,2,1,1020,1,4,Seattle,WA 98177,USA
08-05-2014 00:00,538000,4,1.75,1840,1,3,Redmond,WA 98052,USA
08-05-2014 00:00,530000,3,1.75,1980,1,4,Bellevue,WA 98008,USA
08-05-2014 00:00,1750000,6,3,3510,2.5,4,Seattle,WA 98112,USA
08-05-2014 00:00,636000,2,1.75,1230,1.5,5,Seattle,WA 98119,USA
08-05-2014 00:00,535000,4,2.5,2280,2,3,Woodinville,WA 98077,USA
08-05-2014 00:00,1500000,3,1.75,2430,1,4,Bellevue,WA 98004,USA
08-05-2014 00:00,868500,3,2.5,2920,3,3,Renton,WA 98056,USA
08-05-2014 00:00,530000,4,2.75,2280,1.5,4,Seattle,WA 98115,USA
08-05-2014 00:00,450000,3,2,1510,1,3,Woodinville,WA 98077,USA
08-05-2014 00:00,230000,3,1.75,950,1,3,Seattle,WA 98108,USA
08-05-2014 00:00,229000,3,2.5,1190,2,3,Tukwila,WA 98178,USA
08-05-2014 00:00,437000,3,1.75,1310,1,4,Redmond,WA 98052,USA
08-05-2014 00:00,1307000,5,3.25,2800,1.5,5,Seattle,WA 98109,USA
08-05-2014 00:00,595000,3,2.5,1750,2,4,Kirkland,WA 98033,USA
08-05-2014 00:00,660000,3,1.75,1320,1.5,5,Seattle,WA 98116,USA
08-05-2014 00:00,347500,4,2.5,2460,2,3,Federal Way,WA 98023,USA
08-05-2014 00:00,297950,3,2,1240,1,3,Renton,WA 98058,USA
08-05-2014 00:00,245000,3,1.5,1260,1,4,Des Moines,WA 98148,USA
08-05-2014 00:00,543200,6,2.25,2820,1.5,5,Burien,WA 98166,USA
08-05-2014 00:00,1250000,4,3.25,3820,2,4,Mercer Island,WA 98040,USA
08-05-2014 00:00,413450,3,2.5,1540,3,3,Seattle,WA 98103,USA
08-05-2014 00:00,330000,2,2,1550,1.5,2,Snoqualmie,WA 98065,USA
08-05-2014 00:00,424500,3,1.75,1460,1,3,Redmond,WA 98052,USA
08-05-2014 00:00,230000,3,1,1390,1,4,Algona,WA 98001,USA
08-05-2014 00:00,930000,3,3.25,2640,2,3,Seattle,WA 98105,USA
08-05-2014 00:00,349000,3,1.75,1590,1,3,Renton,WA 98059,USA
08-05-2014 00:00,835000,4,2,1910,1.5,5,Seattle,WA 98103,USA
08-05-2014 00:00,988500,3,2.75,2015,2,3,Burien,WA 98166,USA
08-05-2014 00:00,500000,3,1.75,1410,3,3,Seattle,WA 98103,USA
08-05-2014 00:00,499000,2,1.5,1110,2,3,Seattle,WA 98119,USA
08-05-2014 00:00,321950,2,1.25,860,2,3,Seattle,WA 98144,USA
08-05-2014 00:00,494000,3,2.5,2310,2,3,Kenmore,WA 98028,USA
08-05-2014 00:00,441750,2,1.5,1020,3,3,Seattle,WA 98103,USA
08-05-2014 00:00,438000,2,1,980,2,3,Seattle,WA 98119,USA
09-05-2014 00:00,985000,4,2.25,4230,2,3,Woodinville,WA 98077,USA
09-05-2014 00:00,352000,3,2.25,1640,1,4,Renton,WA 98059,USA
09-05-2014 00:00,839900,4,3.5,3810,1,3,Renton,WA 98056,USA
09-05-2014 00:00,765000,4,2.75,2790,2,3,Issaquah,WA 98027,USA
09-05-2014 00:00,460000,4,1.75,1750,1.5,5,Seattle,WA 98117,USA
09-05-2014 00:00,224500,4,1,1430,1.5,4,Auburn,WA 98092,USA
09-05-2014 00:00,254000,3,2.5,1850,2,3,Covington,WA 98042,USA
09-05-2014 00:00,255000,2,1,960,1,4,Vashon,WA 98070,USA
09-05-2014 00:00,610000,3,3,2480,1,4,Woodinville,WA 98077,USA
09-05-2014 00:00,920000,4,3,3750,2,3,Sammamish,WA 98074,USA
09-05-2014 00:00,402500,4,2.5,2600,2,3,Federal Way,WA 98023,USA
09-05-2014 00:00,280950,3,1.75,1390,1,4,Renton,WA 98057,USA
09-05-2014 00:00,604000,4,2.5,2260,2,3,Issaquah,WA 98029,USA
09-05-2014 00:00,565000,4,2.25,2470,2,3,Lake Forest Park,WA 98155,USA
09-05-2014 00:00,255000,2,1,810,1,1,Seattle,WA 98146,USA
09-05-2014 00:00,445000,4,2,1650,1,5,Seattle,WA 98144,USA
09-05-2014 00:00,2400000,3,2.25,3000,1.5,3,Sammamish,WA 98075,USA
09-05-2014 00:00,195000,2,1,720,1,3,Seattle,WA 98178,USA
09-05-2014 00:00,275000,3,1.5,1390,1,3,Fall City,WA 98024,USA
09-05-2014 00:00,387000,3,2.25,1445,2,3,Issaquah,WA 98027,USA
09-05-2014 00:00,490000,2,1,1840,1.5,4,Seattle,WA 98107,USA
09-05-2014 00:00,505000,3,2.5,2100,2,3,Snoqualmie,WA 98065,USA
09-05-2014 00:00,303500,3,1.5,1060,1,4,Kirkland,WA 98034,USA
09-05-2014 00:00,270000,3,1.5,1500,1,5,Seattle,WA 98125,USA
09-05-2014 00:00,323000,4,2.75,1970,1,3,Renton,WA 98058,USA
09-05-2014 00:00,382000,3,3.25,1410,3,3,Seattle,WA 98103,USA
09-05-2014 00:00,1370000,4,2.75,3720,1,5,Bellevue,WA 98006,USA
09-05-2014 00:00,280000,4,2,2190,1,4,Auburn,WA 98001,USA
09-05-2014 00:00,260000,3,2,1920,1,4,Federal Way,WA 98023,USA
09-05-2014 00:00,201500,3,1,1160,1,4,Kent,WA 98032,USA
09-05-2014 00:00,1157200,4,4.25,5860,2,4,Woodinville,WA 98072,USA
09-05-2014 00:00,536500,4,1.75,2000,1.5,5,Seattle,WA 98126,USA
09-05-2014 00:00,248000,4,3,2163,2,3,Algona,WA 98001,USA
09-05-2014 00:00,532000,5,3,3480,1,4,Issaquah,WA 98027,USA
09-05-2014 00:00,580000,4,2.5,2840,2,3,Kenmore,WA 98028,USA
09-05-2014 00:00,463000,2,1,1150,1,4,Seattle,WA 98112,USA
09-05-2014 00:00,742500,4,2.75,3100,2,3,Seattle,WA 98122,USA
09-05-2014 00:00,260000,3,2.5,1420,1,4,Kent,WA 98032,USA
09-05-2014 00:00,590000,4,2.25,2430,1,3,Woodinville,WA 98077,USA
09-05-2014 00:00,312000,4,2.25,1930,1,3,Kent,WA 98031,USA
09-05-2014 00:00,566000,3,2.25,1660,1,4,Redmond,WA 98052,USA
09-05-2014 00:00,511555,3,2,1400,1,4,Bellevue,WA 98008,USA
09-05-2014 00:00,583000,4,2.5,2660,2,3,Redmond,WA 98053,USA
09-05-2014 00:00,290000,4,2.5,2000,1,4,Auburn,WA 98001,USA
09-05-2014 00:00,311100,4,2.25,2130,1,4,Renton,WA 98055,USA
09-05-2014 00:00,325000,3,2.25,1352,3,3,Seattle,WA 98125,USA
09-05-2014 00:00,491300,3,1.75,1750,1,4,Sammamish,WA 98074,USA
09-05-2014 00:00,315000,5,1.75,2320,1,4,Burien,WA 98166,USA
09-05-2014 00:00,360000,2,1,1420,1,3,Renton,WA 98055,USA
09-05-2014 00:00,330000,4,2.5,1940,2,3,Renton,WA 98058,USA
09-05-2014 00:00,481450,3,2,1410,1,3,Seattle,WA 98117,USA
09-05-2014 00:00,234950,3,1,1360,1,3,Black Diamond,WA 98010,USA
09-05-2014 00:00,251000,3,1.75,1220,1,3,North Bend,WA 98045,USA
09-05-2014 00:00,782000,4,2.5,2830,2,3,Bellevue,WA 98004,USA
09-05-2014 00:00,833000,4,2.75,3780,2,3,Sammamish,WA 98075,USA
09-05-2014 00:00,542500,4,2.5,2330,2,4,Bellevue,WA 98007,USA
09-05-2014 00:00,851000,3,2.5,3560,2,3,Redmond,WA 98053,USA
09-05-2014 00:00,325000,4,1.5,1470,1,3,Ravensdale,WA 98051,USA
09-05-2014 00:00,415000,4,2.25,3060,2,3,Ravensdale,WA 98051,USA
09-05-2014 00:00,252500,3,1,1030,1,3,Seattle,WA 98125,USA
09-05-2014 00:00,465000,4,2.5,1930,1,4,Federal Way,WA 98023,USA
09-05-2014 00:00,336900,3,1.75,1780,1,4,Duvall,WA 98019,USA
09-05-2014 00:00,225000,3,2.5,2000,2,4,Maple Valley,WA 98038,USA
09-05-2014 00:00,270000,3,2,1690,1,4,Renton,WA 98059,USA
09-05-2014 00:00,1702500,5,4.5,5190,2,3,Mercer Island,WA 98040,USA
09-05-2014 00:00,536000,3,1.75,1300,1.5,3,Seattle,WA 98115,USA
09-05-2014 00:00,585000,4,3.25,2400,2,4,Woodinville,WA 98072,USA
09-05-2014 00:00,445000,2,2,1150,1,3,Seattle,WA 98115,USA
09-05-2014 00:00,320000,4,2.25,2310,2,3,Renton,WA 98055,USA
09-05-2014 00:00,769900,4,3.5,2730,2,3,Seattle,WA 98116,USA
09-05-2014 00:00,557000,4,2.5,2840,2,3,Kenmore,WA 98028,USA
09-05-2014 00:00,212000,2,1.5,1020,2,3,Seattle,WA 98133,USA
09-05-2014 00:00,376000,3,2,1340,3,3,Seattle,WA 98103,USA
09-05-2014 00:00,800000,4,3.25,3540,2,3,Carnation,WA 98014,USA
09-05-2014 00:00,2238888,5,6.5,7270,2,3,Issaquah,WA 98029,USA
09-05-2014 00:00,324000,3,2.25,998,2,3,Seattle,WA 98117,USA
10-05-2014 00:00,549900,5,2.75,3060,1,5,Seattle,WA 98146,USA
10-05-2014 00:00,320000,3,2.5,2130,2,3,Maple Valley,WA 98038,USA
10-05-2014 00:00,875000,4,2,2520,1,3,Seattle,WA 98103,USA
10-05-2014 00:00,265000,4,1,1940,1,3,Kent,WA 98031,USA
10-05-2014 00:00,394950,3,2.5,1350,3,3,Seattle,WA 98136,USA
11-05-2014 00:00,842500,4,2.5,2160,2.5,4,Seattle,WA 98122,USA
11-05-2014 00:00,368000,3,2.5,1370,2,3,Seattle,WA 98136,USA
12-05-2014 00:00,1225000,4,4.5,5420,1,3,Redmond,WA 98053,USA
12-05-2014 00:00,885000,4,2.5,2830,2,3,Seattle,WA 98105,USA
12-05-2014 00:00,453246,3,2.5,2010,2,3,Issaquah,WA 98029,USA
12-05-2014 00:00,927000,4,2.75,3300,2,3,Clyde Hill,WA 98004,USA
12-05-2014 00:00,490000,2,2.5,1230,2,3,Seattle,WA 98112,USA
12-05-2014 00:00,341000,3,1.5,1720,1.5,4,Shoreline,WA 98155,USA
12-05-2014 00:00,235000,1,1,810,1,5,Seattle,WA 98126,USA
12-05-2014 00:00,1200000,3,1.75,1560,1.5,4,Mercer Island,WA 98040,USA
12-05-2014 00:00,560000,3,2,2560,1,3,Auburn,WA 98092,USA
12-05-2014 00:00,900000,4,3.25,4700,2,3,Bellevue,WA 98005,USA
12-05-2014 00:00,255000,2,1,1220,1,3,Seattle,WA 98126,USA
12-05-2014 00:00,1575000,5,2.75,3650,1,4,Bellevue,WA 98004,USA
12-05-2014 00:00,876650,3,3.25,2170,1.5,5,Mercer Island,WA 98040,USA
12-05-2014 00:00,540000,4,2.25,2540,1,3,Duvall,WA 98019,USA
12-05-2014 00:00,350000,2,1,910,1.5,4,Seattle,WA 98118,USA
12-05-2014 00:00,750000,4,2.5,2980,2,3,Bellevue,WA 98006,USA
12-05-2014 00:00,582000,4,1.75,2120,1,3,Seattle,WA 98117,USA
12-05-2014 00:00,1315000,4,3.5,3460,2,3,Seattle,WA 98103,USA
12-05-2014 00:00,372500,5,3,2480,1,3,Seattle,WA 98178,USA
12-05-2014 00:00,410000,3,2.25,2200,2,3,Maple Valley,WA 98038,USA
12-05-2014 00:00,360000,4,2,1730,1,5,Seattle,WA 98106,USA
12-05-2014 00:00,1015000,3,2.5,2920,1,4,Seattle,WA 98116,USA
12-05-2014 00:00,225000,3,1,990,1,4,Renton,WA 98058,USA
12-05-2014 00:00,647000,4,2.5,3040,2,3,Sammamish,WA 98074,USA
12-05-2014 00:00,950000,5,3,4530,1.5,4,Woodinville,WA 98077,USA
12-05-2014 00:00,185000,3,1.5,1370,1,4,Auburn,WA 98092,USA
12-05-2014 00:00,335000,3,2.5,1940,2,3,Renton,WA 98058,USA
12-05-2014 00:00,210000,3,2.5,1040,2,3,Seattle,WA 98118,USA
12-05-2014 00:00,522000,4,2.25,1800,1,4,Kirkland,WA 98033,USA
12-05-2014 00:00,770000,3,1.75,1720,1,3,Seattle,WA 98122,USA
12-05-2014 00:00,499950,3,1,980,1,3,Seattle,WA 98115,USA
12-05-2014 00:00,751000,4,2.5,3110,2,3,Redmond,WA 98052,USA
12-05-2014 00:00,330000,5,3,2100,1,3,Burien,WA 98168,USA
12-05-2014 00:00,465000,3,1.5,2020,1,4,Kirkland,WA 98033,USA
12-05-2014 00:00,850000,4,1.75,2350,1,4,Mercer Island,WA 98040,USA
12-05-2014 00:00,947500,4,2.25,3290,1.5,4,Mercer Island,WA 98040,USA
12-05-2014 00:00,302000,5,2.25,2180,2,3,Maple Valley,WA 98038,USA
12-05-2014 00:00,500000,2,2.25,1290,3,3,Seattle,WA 98107,USA
12-05-2014 00:00,201000,3,1,1460,1,4,Kent,WA 98042,USA
12-05-2014 00:00,265000,2,1,1290,2,3,Redmond,WA 98053,USA
12-05-2014 00:00,870300,4,2.5,2350,1.5,4,Seattle,WA 98103,USA
12-05-2014 00:00,339000,3,1,1080,1,4,Shoreline,WA 98155,USA
12-05-2014 00:00,690000,4,2.5,2670,2,4,Issaquah,WA 98029,USA
12-05-2014 00:00,788000,4,3.25,3680,2,3,Issaquah,WA 98027,USA
12-05-2014 00:00,315275,3,1.75,1440,1,3,Seattle,WA 98125,USA
12-05-2014 00:00,505000,4,1.75,1940,1,5,Seattle,WA 98122,USA
12-05-2014 00:00,368000,3,1,1280,1,3,Woodinville,WA 98072,USA
12-05-2014 00:00,947500,3,2.75,2980,1.5,5,Burien,WA 98166,USA
12-05-2014 00:00,156000,3,1,970,1,3,Federal Way,WA 98003,USA
12-05-2014 00:00,610000,4,3,2110,1.5,4,Seattle,WA 98136,USA
12-05-2014 00:00,420000,2,2.5,1480,3,3,Redmond,WA 98052,USA
12-05-2014 00:00,192000,2,1,700,1,3,Normandy Park,WA 98166,USA
12-05-2014 00:00,910000,3,2,2700,1,4,Seattle,WA 98115,USA
12-05-2014 00:00,1300000,4,3.25,2330,2,3,Seattle,WA 98112,USA
12-05-2014 00:00,1346400,5,1.75,3380,1,4,Clyde Hill,WA 98004,USA
12-05-2014 00:00,840000,4,2.75,2600,1.5,3,Seattle,WA 98109,USA
12-05-2014 00:00,300000,2,1.75,1360,1,3,Seattle,WA 98177,USA
12-05-2014 00:00,505000,4,2.5,2780,1,3,Kirkland,WA 98034,USA
12-05-2014 00:00,110000,3,1,1250,1,5,Maple Valley,WA 98038,USA
12-05-2014 00:00,746000,3,2.5,2620,2,3,Bellevue,WA 98006,USA
12-05-2014 00:00,211000,3,1.5,1350,1,5,Burien,WA 98166,USA
12-05-2014 00:00,675000,4,3,2400,1,4,Seattle,WA 98107,USA
12-05-2014 00:00,734200,4,2.5,2760,1.5,5,Seattle,WA 98107,USA
12-05-2014 00:00,1225000,4,2.25,3070,1,3,Mercer Island,WA 98040,USA
12-05-2014 00:00,615000,2,1.75,2040,1.5,4,Vashon,WA 98070,USA
12-05-2014 00:00,630000,4,2,1770,2,5,Seattle,WA 98199,USA
12-05-2014 00:00,1264000,4,3.75,3490,2,3,Bellevue,WA 98004,USA
12-05-2014 00:00,301500,2,1.5,830,2,3,Seattle,WA 98136,USA
12-05-2014 00:00,369000,2,2.5,980,2,3,Seattle,WA 98116,USA
12-05-2014 00:00,635000,3,2.5,1570,3,3,Seattle,WA 98103,USA
12-05-2014 00:00,1033888,4,3.25,3270,2,3,Redmond,WA 98052,USA
12-05-2014 00:00,383000,4,2.5,2160,2,3,Maple Valley,WA 98038,USA
12-05-2014 00:00,1050000,4,3.75,3280,2,3,Kirkland,WA 98033,USA
13-05-2014 00:00,455000,4,2.5,3360,2,3,Renton,WA 98058,USA
13-05-2014 00:00,819900,5,2.75,3150,2,3,Redmond,WA 98052,USA
13-05-2014 00:00,625000,3,3.5,1810,2,4,Seattle,WA 98122,USA
13-05-2014 00:00,651000,4,2.5,2740,2,3,Sammamish,WA 98074,USA
13-05-2014 00:00,480000,5,4.75,3830,1,3,Woodinville,WA 98077,USA
13-05-2014 00:00,757000,3,3.25,3190,2,3,Issaquah,WA 98029,USA
13-05-2014 00:00,460000,3,2.25,2350,1,3,Kenmore,WA 98028,USA
13-05-2014 00:00,267345,4,2.25,2510,1,4,Federal Way,WA 98023,USA
13-05-2014 00:00,530000,2,2,1680,1,3,Redmond,WA 98053,USA
13-05-2014 00:00,449500,3,2,1770,1,4,Shoreline,WA 98133,USA
13-05-2014 00:00,289000,3,1,1090,1,5,Renton,WA 98056,USA
13-05-2014 00:00,373000,5,2.5,3001,2,3,Kent,WA 98030,USA
13-05-2014 00:00,525000,5,3,2450,2,3,Seattle,WA 98117,USA
13-05-2014 00:00,777000,3,3.25,3610,2,3,Issaquah,WA 98027,USA
13-05-2014 00:00,550000,4,2,2250,1,5,Bellevue,WA 98005,USA
13-05-2014 00:00,523000,3,1.5,1240,1,4,Bellevue,WA 98008,USA
13-05-2014 00:00,628000,4,2,2260,1,3,Seattle,WA 98115,USA
13-05-2014 00:00,581000,4,1.75,2090,1,4,Redmond,WA 98052,USA
13-05-2014 00:00,245000,5,1.75,2020,1,3,Seattle,WA 98168,USA
13-05-2014 00:00,415000,3,1.75,1960,1,5,Seattle,WA 98108,USA
13-05-2014 00:00,1895000,5,2.25,3120,2,4,Yarrow Point,WA 98004,USA
13-05-2014 00:00,225000,3,1.5,1250,1,3,Kent,WA 98030,USA
13-05-2014 00:00,287000,3,2.25,1490,1,4,Duvall,WA 98019,USA
13-05-2014 00:00,799200,6,3,2890,2.5,3,Seattle,WA 98102,USA
13-05-2014 00:00,239950,3,1,1900,1.5,4,Auburn,WA 98001,USA
13-05-2014 00:00,591000,3,1.75,1680,1,5,Seattle,WA 98122,USA
13-05-2014 00:00,700000,3,2.5,2030,2,4,Bellevue,WA 98008,USA
13-05-2014 00:00,475000,4,2.5,3740,1,3,Renton,WA 98058,USA
13-05-2014 00:00,575000,3,1.75,1580,1,4,Seattle,WA 98118,USA
13-05-2014 00:00,771000,3,2.25,1780,1.5,4,Seattle,WA 98122,USA
13-05-2014 00:00,155000,2,1,910,1,3,Seattle,WA 98118,USA
13-05-2014 00:00,550000,7,4,3440,2,3,Seattle,WA 98103,USA
13-05-2014 00:00,645000,3,2.5,1740,2,4,Bellevue,WA 98008,USA
13-05-2014 00:00,464000,5,2.5,3400,1,4,Shoreline,WA 98133,USA
13-05-2014 00:00,1050000,4,3.25,4400,2,3,Sammamish,WA 98075,USA
13-05-2014 00:00,350000,3,2.5,2010,2,3,Vashon,WA 98070,USA
13-05-2014 00:00,591000,4,2.25,2710,2,4,Woodinville,WA 98077,USA
13-05-2014 00:00,2555000,4,2.5,5300,2,2,Seattle,WA 98105,USA
13-05-2014 00:00,717000,3,1.5,1310,1,3,Seattle,WA 98117,USA
13-05-2014 00:00,225000,4,1.5,1950,1.5,3,SeaTac,WA 98188,USA
13-05-2014 00:00,225000,3,1,1040,1,3,Seattle,WA 98168,USA
13-05-2014 00:00,345000,3,1.75,1090,1,3,Kirkland,WA 98034,USA
13-05-2014 00:00,230000,2,0.75,650,1,4,Seattle,WA 98133,USA
13-05-2014 00:00,385000,3,2,1480,1,3,Seattle,WA 98146,USA
13-05-2014 00:00,90000,2,1,790,1,3,Kirkland,WA 98034,USA
13-05-2014 00:00,860000,4,2.5,3560,1,3,Bellevue,WA 98004,USA
13-05-2014 00:00,675000,4,2.5,3000,2,3,Newcastle,WA 98056,USA
13-05-2014 00:00,975000,4,2.5,3490,2,3,Bellevue,WA 98006,USA
13-05-2014 00:00,780000,3,1.75,2340,1,4,Mercer Island,WA 98040,USA
13-05-2014 00:00,370000,3,1.75,1650,1,5,Shoreline,WA 98155,USA
13-05-2014 00:00,665000,3,2,1940,1.5,5,Seattle,WA 98107,USA
13-05-2014 00:00,675000,5,3,3410,1,4,Redmond,WA 98052,USA
13-05-2014 00:00,620000,3,1,1710,1.5,3,Seattle,WA 98103,USA
13-05-2014 00:00,1105000,4,1.5,2740,2,5,Seattle,WA 98109,USA
13-05-2014 00:00,450000,3,2.75,1250,2,3,Seattle,WA 98116,USA
13-05-2014 00:00,450000,3,2.25,2450,1,4,Covington,WA 98042,USA
13-05-2014 00:00,530000,3,1.75,1690,1,4,Bellevue,WA 98005,USA
13-05-2014 00:00,635000,4,1.75,1950,1,4,Bellevue,WA 98007,USA
13-05-2014 00:00,580000,5,2,2290,1,3,Bellevue,WA 98008,USA
13-05-2014 00:00,1550000,5,3.25,3370,1,5,Mercer Island,WA 98040,USA
13-05-2014 00:00,285000,3,1,1090,1,4,Burien,WA 98166,USA
13-05-2014 00:00,375000,3,1,1190,1,4,Normandy Park,WA 98166,USA
13-05-2014 00:00,1400000,5,4.25,3530,2,3,Mercer Island,WA 98040,USA
13-05-2014 00:00,560000,3,1,1440,2,3,Seattle,WA 98103,USA
13-05-2014 00:00,405000,4,1.75,2180,1,3,Lake Forest Park,WA 98155,USA
13-05-2014 00:00,413000,4,1,1410,1,3,Seattle,WA 98126,USA
13-05-2014 00:00,287600,3,2.5,1950,2,3,Auburn,WA 98001,USA
13-05-2014 00:00,1680000,5,3.25,4860,2,4,Mercer Island,WA 98040,USA
13-05-2014 00:00,225000,3,1,1660,1,3,Auburn,WA 98001,USA
13-05-2014 00:00,319000,3,1,1390,1,4,Woodinville,WA 98077,USA
13-05-2014 00:00,322500,3,2,1350,1,3,Duvall,WA 98019,USA
13-05-2014 00:00,570000,3,2,1530,1,4,Seattle,WA 98115,USA
13-05-2014 00:00,465000,3,1.5,1270,1,3,Seattle,WA 98115,USA
13-05-2014 00:00,435000,4,2.25,2140,2,3,Snoqualmie,WA 98065,USA
13-05-2014 00:00,502000,4,2.5,2040,2,3,Kenmore,WA 98028,USA
13-05-2014 00:00,525000,3,3.5,2876,2,3,Woodinville,WA 98072,USA
13-05-2014 00:00,525000,3,2.5,1580,2,3,Seattle,WA 98112,USA
13-05-2014 00:00,660000,4,3.5,3400,2,3,Snoqualmie,WA 98065,USA
13-05-2014 00:00,870000,4,2.5,3520,2.5,3,Seattle,WA 98136,USA
13-05-2014 00:00,650000,4,2.5,2210,2,3,Seattle,WA 98117,USA
13-05-2014 00:00,505000,4,2.5,2790,2,3,Renton,WA 98059,USA
13-05-2014 00:00,330000,3,2.5,1450,1,3,Seattle,WA 98106,USA
14-05-2014 00:00,385000,4,1.75,1620,1,4,Seattle,WA 98133,USA
14-05-2014 00:00,306000,3,1.5,1220,3,3,Seattle,WA 98133,USA
14-05-2014 00:00,546000,3,1.75,2000,1,4,Seattle,WA 98117,USA
14-05-2014 00:00,925000,4,2.5,2190,2.5,5,Mercer Island,WA 98040,USA
14-05-2014 00:00,542000,4,1.75,1900,1,4,Bellevue,WA 98006,USA
14-05-2014 00:00,800000,3,1,1700,1.5,4,Seattle,WA 98122,USA
14-05-2014 00:00,620000,5,2.5,2540,2,5,Seattle,WA 98117,USA
14-05-2014 00:00,175000,2,1,1170,1,3,Des Moines,WA 98198,USA
14-05-2014 00:00,740000,5,5,5774,1,3,Federal Way,WA 98003,USA
14-05-2014 00:00,345000,3,2.25,2120,2,3,Renton,WA 98059,USA
14-05-2014 00:00,510000,3,1.75,2170,1,3,Sammamish,WA 98074,USA
14-05-2014 00:00,530000,4,2.75,2450,1,5,Normandy Park,WA 98166,USA
14-05-2014 00:00,155000,2,1,700,1,5,Renton,WA 98056,USA
14-05-2014 00:00,266000,3,2.5,1780,1,4,Kent,WA 98030,USA
14-05-2014 00:00,257200,3,2,1850,1,4,Auburn,WA 98002,USA
14-05-2014 00:00,265000,3,2,1570,1,3,Auburn,WA 98092,USA
14-05-2014 00:00,372220,3,1,1290,1,3,Seattle,WA 98136,USA
14-05-2014 00:00,337500,5,2,1700,1,3,Seattle,WA 98108,USA
14-05-2014 00:00,582500,2,1.5,1159,1,3,Seattle,WA 98199,USA
14-05-2014 00:00,489200,3,2.75,1850,1.5,5,Kirkland,WA 98034,USA
14-05-2014 00:00,405100,2,1,840,1,3,Seattle,WA 98199,USA
14-05-2014 00:00,372977,3,2.5,1690,2,3,Issaquah,WA 98029,USA
14-05-2014 00:00,310000,3,1,1050,1,3,Kenmore,WA 98028,USA
14-05-2014 00:00,538000,3,1.75,1400,1.5,4,Seattle,WA 98117,USA
14-05-2014 00:00,1400000,3,2.5,2550,2,3,Seattle,WA 98144,USA
14-05-2014 00:00,317000,3,2.5,1840,2,3,Maple Valley,WA 98038,USA
14-05-2014 00:00,702500,3,1.5,2360,2,5,Seattle,WA 98103,USA
14-05-2014 00:00,565000,4,2.5,2240,2,4,Newcastle,WA 98059,USA
14-05-2014 00:00,723000,4,2.5,2700,2,3,Issaquah,WA 98029,USA
14-05-2014 00:00,766950,3,2.5,3030,1.5,4,Woodinville,WA 98077,USA
14-05-2014 00:00,682000,3,1.75,1830,1.5,5,Seattle,WA 98122,USA
14-05-2014 00:00,325000,3,2.5,2220,2,4,Kent,WA 98031,USA
14-05-2014 00:00,543000,3,2.5,2090,1,3,Shoreline,WA 98133,USA
14-05-2014 00:00,525000,3,1.75,1600,1.5,3,Seattle,WA 98115,USA
14-05-2014 00:00,364000,4,1.75,2010,1,4,Shoreline,WA 98133,USA
14-05-2014 00:00,394475,2,1,830,1,3,Seattle,WA 98117,USA
14-05-2014 00:00,316000,4,2.5,2010,2,3,Auburn,WA 98092,USA
14-05-2014 00:00,339950,3,1,1050,1.5,4,Seattle,WA 98144,USA
14-05-2014 00:00,486000,4,2.5,2150,1,3,Fall City,WA 98024,USA
14-05-2014 00:00,160000,3,1,860,1,4,Kent,WA 98030,USA
14-05-2014 00:00,930000,3,2.5,3100,1,3,Shoreline,WA 98177,USA
14-05-2014 00:00,139000,3,1,1100,1,3,Auburn,WA 98001,USA
14-05-2014 00:00,562000,3,1.5,1830,1,4,Bellevue,WA 98008,USA
14-05-2014 00:00,299000,2,1.75,1250,1,4,Federal Way,WA 98003,USA
14-05-2014 00:00,511000,3,2.5,1820,2,3,Kenmore,WA 98028,USA
14-05-2014 00:00,499000,3,2,2090,1.5,3,Ravensdale,WA 98051,USA
14-05-2014 00:00,356000,3,3.5,2100,2,3,Tukwila,WA 98168,USA
14-05-2014 00:00,470000,4,2.5,2310,2,3,Duvall,WA 98019,USA
14-05-2014 00:00,715000,4,2.25,2060,1,5,Seattle,WA 98199,USA
14-05-2014 00:00,1120000,4,2.25,4470,2,3,Woodinville,WA 98072,USA
14-05-2014 00:00,458000,3,1,1660,1,4,Seattle,WA 98125,USA
14-05-2014 00:00,966000,5,4.5,3810,2,3,Sammamish,WA 98075,USA
14-05-2014 00:00,305495,3,1.75,2110,2,4,Renton,WA 98059,USA
